,title,comment
4285,자기가 너무 바빠서 너한테 신경을 못써주니까 그만하자고 하는건.,ㅇㅇ 그건 그 사람만 알겠지.
22536,내 친구 결혼하는데 왜 그렇게 예비 시엄니 눈치를 보는지 모르겠어ㅠㅠ.,지팔지꼰의 정석이네.
16781,회피만 하는 남친.,좀 거리를 둬봐 니가 너무 좋아하는거 같은데 본인 맘은그정도가 아니라 부담되고 미안한걸수도.
14035,나보다 한참 어린애 밀어내는 방법 추천 좀.,너무너무 맘 있어보이는데 그냥 만나  95아니라85도 저런 말은 안 해  진심으로 싫은거라면 남친 생겼다 거짓말 하면 됨.
32537,이거 어쩌지 덕들이라면 어떻게 할래.,가까이에 누가 약 사줄 사람이 없어.
13070,헤어짐은 언제 결심하게돼.,초반엔 서운한거 생기는거 당연 근데 그게 좋은쪽으로 해결이 안되면 헤어지는겨.
2042,인스타에 남친 얼굴 나온 사진 올리고싶은데 물어봐야해.,웅 물어봥.
26006,애인이 어머니한테 애틋해서 자주 눈물 보이는거 일반적인 거 아니지 ㅠㅠ.,49친구 다른 친구들은 이유 말하지 말라고 하지만 나같으면 말함 내 앞에서 어머니 얘기하면서 눈물보이는거 어처구니없고 뭘 바라는건지 모르겠다고.
2729,근데 요즘 아파트 큰평수는 잘 안나오나봐.,가족구성원수가 줄어서아닐까 끽해봤자 넷인집이 많으니까.
17306,30대 초반 친구들아 너네 애 있는 남자 만날 수 있음.,아니;.
17185,남친있는 여자가 남사친과 단둘이 노는거 어디까지 가능.,5 단둘이는 ㄴㄴ.
6945,카톡으로 뭐했냐고 물어봐서 목소리 듣고싶다고 말을 해도될까 고민했다고 하니까.,설레네 나도.
28455,연애 하고 싶으면 뭐 해야되는 거임.,밖을 나가야 사람을 만나지.
31480,연방은 주연령대가 어떻게 됨.,20후30대가 많은 거 같음.
35994,결혼생각하고 만나는 사람이면 그 사람 전 연애사 다 알아야 한다고 생각해.,ㄴㄴ 알고싶지도 알리고싶지도 않아.
11656,28인데 괜찮은 사람 만날수 있을까.,응 충분히 가능해 초초해 하는 거 이해는 하는데 그럴 필요없어 ㅇㅇ.
12885,2시간 답장없는데 불안하면 정병이야.,두시간 가지고 불안한 건 좀 심한듯ㅠㅠ.
3903,이렇게 금방 사랑에 빠질 수도 있어.,ㅇㅇ 그럼그럼.
24955,연애초반인데 남친이 지금을 즐기라고 하는데 이게 뭔뜻이야.,남친이저런소리를한다고.
17340,요즘 남자들도 가다실 잘 맞아.,커뮤사세죠.
29149,호캉스 가자고 하면.,음 뭐 거의.
32736,500일 사귀었는데 권태기 오는거 안이상하지.,대화추천.
11436,내남친 너무바쁘고 너무자서 헤어지는게 맞는거 같은데 어떻게 생각해.,바쁜 사람은 걍 연애 안 하거나 자기처럼 바쁜사람 만나야함.
11593,솔직히 이게 내가 잘못한거야.,서운할만은 한데 사과받으면서 자기꺼 받으면 풀리는게 맞을거같은디 좀 예민하네.
28273,혼성 오픈챗이어도 뭐 다육이 기르는방 뜨개질방 만년필수집방 이런거면 ㄱㅊ.,등산인데 셀카는 뭐야홍길 찾기인가.
263,1000일인데 헤어지자고 했어.,잘했어 친구야 시간이 널 도와서 과거로 보내줘도 너가는 똑같은 선택 했을거야 정말 인연이라면 언젠가 또 만나게될거니까 그 사람 응원받은채로 좋은 안녕하고 너가 가려는길 포기하지 않고 열심히 하자 힘내 너는 할수있어.
27213,연하 썸남 데이트 비용.,그냥 다음에 나 백수되면 자기가 더 사줘~~해.
1294,좀이따 백일인데 남친은 아무것도 안하고 나만 계획짜고 예약하고 알아보고있는데 말이야.,그냥 백일땐 내가 다 예약하고 잡았으니까 크리스마스는 너가 코스 짜줘! 이렇게 말해봐 나도 너가 예약해주는 데이트코스대로 데이트해보고싶다구 해.
10133,난 딱히 여자도 좋다고 생각은 안함.,나도.
36269,오늘 헤어진 친구들 많네 ㅠㅠ.,난 헤어진지 2주 됐지만 너무너무 슬프다 오늘도 오열함 내가 이럴줄이야.
23394,나 좋아죽으려는 사람 만나니깐.,어떻게 만난건지 물어봐도돼.
8171,보통 커플들은 밥카페영화모텔밥 이게 끝이지.,우린 많이 놀러다니는데!!! 핫플 검색해서.
25325,군대편지 2주째 안오는거 실화냐.,말린다고 될일이 아니잖아ㅠㅠ.
15624,피임약 두세알정도 덜 먹어도 될까.,제약회사 사례 문의 고고근데 난 지키라고 할거 같음 한알이면 몰라도.
27081,아씨 생리 미루기엔 이미 늦었지.,이미늦음.
23728,내가 선 넘은 말 했는지 봐줘.,상대랑 무슨관계인데.
10097,염탐은 개개인의 사정이 있겠지만 당하는 입장에선 존나 싫을거같음.,염탐하는거 뭐랄까 추하다고 할까 당해본 사람입장에서 좀 그럼.
26853,연애하면 오히려 살 빠지는 친구 있어.,나도  그리고 약간 예뻐보이려고 더 운동열심히함 헤어지면 에이 뭐 대충살자 하며 귀찮아서 살찌고.
33017,IT업계나 개발자 잘알친구 있어.,당욘.
16017,데이트할때 편하게 입고오는데 이건 마음의 문제인가 성향인가.,초반부터 그랬던게 아니라 달라진거잖아.
18012,결혼시기 겹치는 친구 짜증난다.,뭔지 알겠어 에휴 ㅌㄷㅌㄷ.
31,고가의 선물 이런거 한 번 씩 주는 거 보다는.,ㅇㅇ 가면 존나눈치없는거다 너.
36789,괜찮은 여자보다 괜찮은 남자가 적어보인다는거 왜 그렇게 말하는지 알거같은게 ㅋㅋㅋ.,오분석적이야.
12369,전남친보다 더 나은 사람 만날 수 있을까.,뭐 못 만나면 어쩔 거임 다시 가서 붙잡으려고.
8931,사귀니까 더 외롭다.,하 수정버튼 어딨냐ㅠㅠ.
15649,전남친별론데 걔보다 더 나은사람만날자신이없음.,없을 것 같아도 잘 살고 있으면 또 찾아오더라.
6668,인스타 스토리는 상대방꺼 보면 기록 남잖아 근데 걍 그사람 계정만 들어가보는건 기록남는거 없지.,ㅇㅇ.
11391,전남친 존나 잘 살고 내생각 하나도 안나겟지.,ㅠ ㅠㅠ 기운내라.
36404,나는 솔로 보면서 느낀게 외모보다는 인상 표정이 정말 중요해보여.,맞음 잘 웃는거 진짜 필승임.
36499,남친이랑 안만날때는 존나 헤어지고싶은데.,나도 한동안 이랬었어 .
27178,첫연앤데 남친이 그렇게 좋지 않아.,좀 더 만나봐ㅜ 나도 그랬는데 지금 내가 더 좋아하는 것 같음ㅜ.
14861,이렇게 하는거 좋아하는 커플 있어.,나다 근데 난 내가 흡입함 기분좋아.
10710,158정도인 친구들아 164 남자 만날 수 있어.,아니.
12671,대구 일부 웨딩홀 예약하려고 손가락으로 긁어온 정보들.,나 지금 파라다이스 기대중리모델링 사진대로만 나오면 대박이고 ㅠㅠ홀도 2개로 줄인다고 하니 주차전쟁도 덜 할것같고 ㅠㅠㅠ.
31214,아니 저 너 행동 하나 하나가 주옥같은데 이걸 남친탓하네 ㅋㅋㅋ.,심지어 1번 이전 상황인 0 게임 너무 못하는 지인 나간거 보고 남친보고 쟤 창피해서 나가나봐 말했음.
13930,30이하로 선물 해줄 게 있을까.,몽블랑 카드지갑 20 후반대야.
759,남친 얼마전에 생겼는데.,며칠보고 어떻게 알아 몇 달 지나서도 똑같은 마음이면 헤어져.
29425,곧 썸남 처음 만나는데.,셀카 주고받기하자해.
25462,남친이랑 있을 때 심박수70밑이야.,나도 남친이랑 있을땐 오히려 차분해  안정적이라 그런듯.
35353,전남친 연락왔으면 좋겠다.,헐 난 너만큼은 아냐 로또1등될수있으면 전남친포기가능해그정도로간절하면연락왔음좋겠네!ㅠㅠ찐사랑이다로또1등보다 남친이잘해줬었나보네.
10164,헤어진지 3주째.,그럴수없는 현실때문인지 더 힘든거같아.
33230,이번주에 상견례인데 뭐입고가지.,빡세게 입어 그래도원피스.
33253,30되니까.,마자ㅠㅠ.
7717,사내관심남 선톡왔다.,ㅎ 과연 안사귈까.
6135,외모는 극복이 가능한가.,ㅇㅇ 주변엔 외모 개싫어햇는데 만나다보니 좋아졋단 사람들잇음.
1332,자기는 강요 안하는 프리한 종교인이라고 말하는거 킹받아ㅠ.,진짜ㅠㅠ 만나 본 사람만 안다 전남친 종교있었는데 걔 모든 주변 사람들이 나 전도하려고 함 내가 모르는 불특정 다수들까지 다 나 데려오라고 말했대 그래놓고 자긴 억지로 전도 안 하는 사람이라;.
23134,데이트 통장 잘 하규 있는 커플 있니.,엉 난 남친이 너무 많이 부담하는게 미안해서 내가 먼저 제안했고 만나는 동안 잘 해왔고 지금은 결혼해서 그 통장이 생활비 통장이 되었 먹고 계산할 때 편했고 여행 경비며 뭐며 거기서 나가니까 누가 더 내고 덜 내고 이런 상황 안 생겨서 돈 문제로 꿍 해 본 적 없어.
25602,이런 사람이랑 결혼해도 된다생각.,외모내스탈 아님에서 탈락  나도 스펙 좋고 대화 잘통하는 사람이랑 잘될 뻔 했는데키스하는 상상도 안가고 지인들한테 이사람이 내 남친이라고 사진 보여줄 수 없을 것 같아서 보냈음.
2622,내눈에는 얼마전까지만해도 비즈빵빵 드레스가 이뻐보였는데 지금은.,ㅇㅇ 실크난 무조건 실크파ㅠㅠ.
37485,사귄지 일주일만에 방잡는거 빠른가.,똑같은 질문을 니 친구가 했다고 생각해봐라.
29192,이거 후려치기임.,ㅇㅇ려치기임.
15071,27인데 모쏠이면 사람만날때 안밝히는게 낫겠지.,ㅇㅇ게 만났다구해.
29731,남친이 나 사귀는 두달동안 400 썼다는데.,대체 뭘하면 400을써도 티가안남.
13428,자궁경부암 검사 많이 아파 ㅠㅠ.,관계 경험은 있지 난 개인적으로 질 초음파 보다 더 아팠음 근데 이것도 선생님 따라 다른듯.
13219,애인 있을 때 친구 만나면 몇시간이나 만남.,난 체력이 후져서 10시되면 집가야하고대신 한달에 두세번은 만나고남친은 늦게나가서 새벽까지 놀다오는데 그게 일년에 몇번 안되서 그냥 냅두긴 해.
16088,전남친이 내 인스타 염탐하는거 같은데.,예쁜셀카 올려.
17632,1박한담에 뭐해.,정해진게 어딨어 하고싶은대로 하는거지.
14620,나랑 남친 상호존대하는데 확실히 흔하지는 않은거같음.,진지는 잡수셨나요금일은 합방이 가능할까요성은이 망극하옵니다.
32314,이거 나에 비해 눈이 높은 건지 봐주라.,눈 높은 건 아닌데 너 조건 자체가 남자 만나기 쉬운 풀도 아니고 대시 쉽게 들어올 것 같진 않아서 연애하려면 노력해야 할듯.
37880,좋아하는 사람이 생겼어.,안되는게 어디있어~~ 내 남친도 35살에 나 짝사랑함 요즘은 경로당에서도 사랑이 꽃피는 마당에 36살이라고 안될게 뭐가있어!!.
21843,역시 도합 140%의 삶을 살아가는 커뮤인들.,방구석에만 있으니까 현실을 알 턱이 있나.
24684,사귈수록 안정감이랑 행복보다는 지쳐가는 느낌인데 어떻게해야할까.,스킨쉽도 안하고싶은거에서 끝난건뎅 식은거임 그리고 손뼉도 마주쳐야지 둘다 성향이 비슷하면 한쪽이 참아주다가 터질 수 밖에 성향이 안맞는데 이야길 제대로 해보거나 헤어지는것도 방법임 너만 스트레스 받고 있잖아 남친은 결국 니가 져주니까 발뻗는거고.
24505,난 포켓몬빵 관심남한테 줬었는뎅.,완벽한 거절이네.
28025,기념일 선물 n년단위만 하자 그랬는데.,결국 챙기는 사람한테 맞춰주게 되더라.
23676,썸자꾸 깨지니까 자존감떨어진다나란 사람 매력이 없나봐.,인연이 아닌거임 그리고 원래 썸은 오래타면 망함.
20397,나 마카롱 사러가야해.,우리학교 그랬는데.
24714,남친한테 명품 받는 친구들은 친구들도 그런거 사줘!.,받으면 사.
26975,내맘을 알아주길 바라는 애들의 가장 큰 문제점은.,ㅁㅈ.
17420,내일 놀이공원 갈까했는데.,내일 제일 덥더라.
865,본인 취향이 까탈스러운 사람들은 어케 연애햇어.,까탈스러운 게 어떤 거야남한테만 엄격한 잣대 들이미는 건 고쳐야하고그냥 내 주관에 근거한 사람 보는 기준이 확고한거면 타협할 필요 없다고 생각해.
16173,모임에서 친해진 여자애한테 밥사준다고 했을 때 승낙하면 연애발전 가능성 있을까.,아직 한번 밥먹는거 가지고는 모르지 밥먹으면서 다음 약속 또 잡아봐.
7201,밤에 생각할 시간 갖쟤서 담날 아침에 헤어지자고 장문의 카톡 보냈는데 답 안왔는데 그냥 그러려니 해야되나.,ㅇㅇ 헤어졌다생각해.
23666,남친 내일 격리해제 되는데 볼말ㅠㅠ.,걍 볼듯.
22562,좋아하는게 뭐야.,ㅇㅇ.
22273,너네 연애 제일 짧게 한게 얼마야.,이틀^^.
4719,지가 잘못했는데 차는 거 뭐야.,잘못했는데 사과하기도 싫고 고칠 생각도 없어서.
26612,자주 싸우는 남자친구랑 헤어졌어.,건강하지 못한 관계정답인거같애자꾸싸우면 서로힘들기만해.
9589,친목이나 정기적인 모임에서 만났다가 헤어진적 있어.,ㅇㅇ가 나왔음 모임사람들이 눈치보느라 불편해해서 .
21042,쇼펜하우어 사랑은 성욕이다.,나도나도 그래서 요즘 연예인 별로 안 좋아하잖ㅎㅎ 좋아져도 동갑인 배우ㅎㅎㅎ.
24085,짧은 연애만 많이 한 사람.,ㅇㅇ.
18143,아니 애초에 선이라는게 그런건데.,사랑이 추가됐으니깐 결혼까지 가는거지뭐.
31025,소개팅 끝난거겠지.,그런듯.
22550,헤어질때 이유 말해.,난 현실적으로 결혼음 힘들 것 같다고 간접적으로 말했어 그래야 상대방도 깔끔하게 마음 정리하더라고.
18884,연애할때 술 게임 담배는 진짜 거르는게.,술이랑 게임은 적당히 라는 선 지킬 수 있는 사람들이 있고 그것만 지키면 나한테 영향이 없는데 담배는 적당히 하든 적게 하든 하루종일 나한테 느껴져서 무조건 거름.
21859,결혼준비중이거나 결혼한 친구있어 양가 부모님 나이차 많이 나면.,ㄴㄴ.
6818,친구들아 모솔에게 쟈근 아이디어 좀.,카페가서 음료산다그래.
13985,생리할것처럼 식욕터지고 붓고 피부더러워졌는데 안해.,안달나하면 안나오고 즐김;;.
4535,마카롱 먹어야 되는지 봐줘.,그럼 하루에 톡 오가는게 두세번밖에 안되는거 저거 식었네 ㅅㅂ.
34523,그냥 정치 마이너스플이 싫은 친구들도 있다고 생각해주면 안되는거임.,그럼 안들어오면 되는 거 아냐.
3253,Esfj인데 술모임 별로 없는 친구 있음.,나 엣프젠데 모임별로 없음 아 근데 모임가면 다 술이긴해.
13881,솔직히 애낳을거아님 연애만하다가 각자 부모님 돌아가시고 다늙어서 그냥 혼인신고해서 법적으로 보호자만드는것도 나쁘지않을듯 ㅋㅋ.,나 그래서 50대에 결혼하고싶.
12082,남친한테 차이고 매달린적 있는 친구들한테 질문.,돌이켜 생각해보면 1이었던거 같아 사랑은 무슨  그냥 나는 불완전한데 상대가 끝내버려서 그랬음.
35957,유부친구들있을까 ㅠㅠ.,내 주변 보면 거의 회사동료 느낌 정도밖에 안되는것 같더데 형제가 친하면 또 많이들 가까워지는듯.
13979,10~20만원대로 명함지갑 브랜드 추천 좀 ㅠㅠ.,가죽공방에서 만들어주는건 5정도면 만듦.
34253,돈이고 뭐고 한결같은 사람 만나고 싶당.,나도.
23071,쟤 그냥 지도 잘 산다고 생각했는데 막상 결혼할때 그렇게 넉넉하지 않아서 열폭 하는거 같음.,ㄹㅇ.
4940,술 먹고 집들어간다하고 연락 안되는거 어떻게 얘기해야해.,두번째엔 난 안 고쳐지는 사람이구나 하고정떼고 헤어짐 술먹고 연락두절된다 내 기준 안 만날 사람.
23923,다들 데이트 간거야.,출근이요ㅠ.
14148,카톡 매일 하는 성향이 아닌데.,야나말도 없고 맘같아선 전화하는 대신 카톡 아예 안하고 싶음.
31764,조건은 다 좋은데 애정의 크기 자체가 작은 사람이면.,차라리 다른 걸 좀 포기하지제일 중요한 하나가 모자란 거면 연애 어떻게 함겉 보기에 건실하고 좋은 사람이면 뭐해 나한테 쏟는 애정이 남들 평균도 안 되는데ㅠㅜㅠ 자괴감 오져.
17791,연애 너무 하고 싶은데 소개팅 어플 추천해줄 친구 있어.,차라리 소모임을 하래 애들이어플 말고 ㅠㅠ.
23113,전주에서 서울 자동차로 운전 존나 에반데.,저녁도 안먹이고 4시간만에 보냄.
1690,연방 구경하면서 느낀건데 30~50 선물 ㄹㅇ 흔한거같음.,난 걍 연방사세구나 하고있음 .
29855,TV도 이제 누구랑 같이봐야 재밌는거같음.,아 ㄹㅇ래서 혼자있으면 유튜브만 보게되는글있어서.
14986,난 진짜 식당 관심 노.,난 반대로 아무거나 잘먹고 걍 간만 맞으면 다 먹어 먹을게 그닥 중요하진 않음 맛집 이런것도 다른 사람이랑 가니까 찾는거지 혼자서 먹으면 아무데나 가서 먹을듯.
28380,30 초반인데 주변에서 다들 결혼한다하니까 괜히 초조해지네.,그맴 알지알지.
25176,6개월 만났는데 한번도 안잔거.,아니 그럴수 있지.
3836,전남친들 3명 다 울 동네에 사는데.,X가 먼저 보고 피하는거아.
35275,3n살에 곧 첫 소개팅하러 가는데 떨린ㅎ.,난 모쏠에 첫 소개ㅜㅜ심란ㅜㅜ 우리 화이팅.
22377,가다실 맞는 주기 놓치면 처음부터 다시 맞아야해.,ㅇㅇ.
2568,서울사람 만나다 지방사람 만났는데.,49친구지방친구인데 기분 안나쁜데 개복치.
10006,생리중이라 그런가 마카롱.,개빡치는데;; 지가하지 남친 개재수없다.
28842,이거 헤어지는게 답이겠지.,나보단 낫네 내 전남친은 내가 10만원쓰면 오천원 썼 헤어짐 쿨하 좋은 추억마저 없애버리는 순기능해줘서 이별의 아픔도 없었음.
20041,연애 할수록 가볍게 하게 되는거 같아 다들 그래.,점점 사랑이 영원하지 못한걸 알아버려서 그렇지 머.
33085,우리집 콩가루라 난 결혼 절대 못할거같은데.,있긴한데 소위말하는 좋은 조건의 상대는 아니긴했음 몇커플 아는데 근데 가장 문제가 부부사이에 문제가 생기니까 지지기반이 없어서 더 괴로워하더라.
8178,아 왜이렇게 짜증이나지.,아 그럴때 존나 시러.
32510,핸드폰 바꾼거 이야기 안한거 서운해.,서운하다기 보다는 띠용 싶을듯 .
11915,공뭔친구 있니.,나는 벌이 땜에 사내는 생각도 안 해 만나면 결혼각오해야하는 것도.
4506,사귄지 일주일만에 결혼 생각이 들 수도 있어.,ㅇㅇ.
21385,카톡 차단 당하면 사진 기록 안보여.,ㅇㅇ 안보임.
23000,외로운데 만날 사람도 소개 받을 친구도 없는데 그럼 뭐라도 시작해야되는데 방에만 있는데 외로워함.,방에서 나오는거부터 시작해.
23711,애칭 자기야 라고 부르는커플 많은가.,나 이름 안 부르고 자기야 라고 해 .
13861,존나 맨날 쳐 자는 남친 이해됨.,너가 싫으면 이별사유지.
2505,너네 이성 만났는데 맘에 안들면 밥도 빨리먹고헤어져 아니면 천천히먹어.,밥이안넘어감.
35643,집안은 별로여도 직업 좋은 사람 만나고 싶은데.,집안 커버할 정도면 전문직 원하는건가.
27214,전남친 새연애 하는 거 티 냈으면 좋겠다.,난 진짜 무너져 내릴 것 같아.
2014,연애하다가도 본모습 드러내는 사람 많아.,대부분은 본모습이ㅇㅇ.
12024,폭력성향은 상대에 따라서 나올 수 있고 안나올 수 있고 그래.,너가 문제일리가 이런 고민하게 만드는 것부터가 너 얼른 벗어나야겠다.
4939,마음이 싱숭생숭하고 너무 고민된다.,인연이네.
31532,n 너 상상한거 s남친한테 말하면 한귀로 흘림.,S남친 나잖.
8721,근데 운전 해주는거 어떻게 고마움을 표시해야 좋을까.,그정도 했으면 충분한거 같아.
21072,이성사람친구에게 끼부림하는 이유는 뭘까.,내 주변만 보면 보통은 2번인 것 같.
17026,모쏠인데 정말 포옹해보고싶다.,포옹 최고야 우울증 책에서 포옹이 부작용없는 항우울제라고 하는거 쌉이해 ㅠㅠ.
32237,남친이랑 이틀간격으로 데이트하다가.,잠깐이ㅇㅇ.
13478,보통 권태기 연애 언제쯤 오는 거 같음.,3년쯤.
9972,남자친구가 미안하다고 헤어지자는데 그냥 받아드리는게 맞는거지.,아 남친이 먼저 퇴근하면 내가 와줬으면 좋겠다고 해서 간거야 ㅜ ㅜ 눈치없이 짜잔하고 간거 아닙니다.
25418,오버페이스는 몇일되면 빠지는거 같음.,그게 오버페이스가 아니라 자기페이스인 사람들도 있어 뭐 진자 오버페이스면 100일전후.
20966,어제까지는 잘해주다가 오늘 헤어지자는 건 뭔 심리임.,어제도 헤어지고싶었는데 일단 노력은 해본거지 뭐.
17339,갑자기 왜 모은 돈 플이야.,어떤친구이 30후반인데 얼마모았어야했냐고 그글떄문인듯.
19879,대실이나 숙박 비용 보통 번갈아가며 내.,연방보니까 사바사더라고! 안내는 사람이 더 많긴한듯 근데 난 내가 찾는게 좋아서 내가 내는편임.
23061,연봉1억은아니지만 통장에 1억있다.,나도.
30104,가슴플에 궁금한점 그냥 브라 입어도 골 생기는 애들아.,나 베이비파우더 뿌.
19215,결혼은 누구랑 할것같애 1vs2.,1 부부라도 섹텐 중요하지.
26924,소개받았는데 만나기전엔 일어나자마자 톡도 주고받고 그랬는데 어제 실제로 만나고 주기가 뚝 끊겼ㅋㅋ.,이래서 소개팅 전 톡이나 연락하는게 별로야.
27757,그냥 부모중에 마음에 드는 성으로 물려주면.,오  진짜 그렇겠다.
17078,아니 무슨 직업이든 비교하고 뭐가 꿀이네 하는거 되게 무례한거 아님.,내말이 왜 서로 후려치는지 모르겠네전업이 좋으면 전업 하구 일하는게 좋으면 일하면 되잖니.
28070,진짜 10년만에 연락와서 모바일 청첩장만 돌리는 경우가 있더라.,연락 오래 끊겼던 친구가 갑자기 연락오면 98%의확률로 안부좀묻다가 나이번에 결혼해~ .
37035,청첩장 받고오면 기분이 이상한 게 정상이지.,알지  먼가 결혼 결심한 친구들 대단하기도 하고 그래.
21308,내가 그렇게 잘못했냐.,원래 찐호구들이 남 호구 당한 거에 더 발끈해 약간 자기혐오같은 거랄까.
23989,연애하면서 자존감 떨어질때 어떻게 극복해야할까.,원래 자존감이 낮은 사람이 연애를 통해서 확인사살 받는 것 뿐일걸너 본인부터 자기 스스로를 채우고 그 다음 다른 선택지를 갖는 게 좋아보여.
29153,친구들아 세상에 쓰레기들만 있는 건 아니지.,너가 만나는 수단의 문제가 젤 클지도 모르겠지아니면 거르는 기준이 다소 낮다던가.
21336,너넨 다른커플 보면서 부러운 감정 들기도 해.,그냥 뭐 남자쪽에서 너ㅓㅓ무 잘해주는 경우 볼때.
10968,사고쳤다.,뭐 그럴수있어 ㅎㅎ 이미 벌어진일.
11779,친구들이라면 헤어지고 전애인 때문에 팔로우한 인스타계정 팔취할꺼야 그냥둘꺼야.,난 일단 그냥 두는중.
12688,이별사유가 돈이었어.,와 존나 개찌질해 빨리 안헤어지고 뭐해.
21619,내일 못보면 한달만에 봐야하는데 만나야할까.,경험상 이 일로 헤어지거나 서운하다고 말할거 아니면 약속은 가는게 좋은거 같고 진지하게 말할거면 얘기하고 쉬어.
2395,선물을 주고 받을 때의 심리 ㅠㅠ.,ㅇㅇ 너무 거부하면 무안해.
23886,웨딩 촬영 끝냈어.,수고했.
23087,너네 뭐 할때마다 애인이 거기 이성 있냐고 물어보고 이성이랑 같이 뭐 한거있냐고 물어보는거 어때.,ㅂㅅ.
24541,소개팅 주선자한테 밥 사는데.,아니 친구 맘이 넘나 이쁘기만한디.
18618,데이트할때 10시전에 들어가는데 연락오는 남친엄마.,과잉이네.
17835,썸에서 진전이 없는데 뭐지.,너가 생각하기에 고백할만한 무드가 잡힌 적은 있어데이트 코스나 시간대 뭐 이런걸 좀 바꿔봐.
31511,난 남친이 나랑 데이트 하는 비용 어떻게든 아끼려하는거 보여서 정다떨어지는데.,애인이랑 헤어진다고 죽을 것 같은 게 정상적인 상태가 아님.
15660,만나는 날 아니면 연락을 안해.,사귀는 건 맞음.
29431,진짜 완전 가끔 욕하는 애인 어떻게 생각해.,난 인간적이어서 좋아 리고 평소에 안하던 사람이 엄청 가끔가다가 하면 재밌어.
2686,난 명품 관심 많은데.,기다 지가 왜 고마워 누가 사달랬냐규.
32374,남친이 너네 부르는 별명있어.,꽉꽉엽네.
24095,전남친 인스타 보는 거 사서 정병같음., 진짜 나도 그만해야 하는데.
6530,얼굴 잘생겼는데 노잼임.,노잼은 ㄱㅊ데 인스타 젖어있는거넘싫다.
10604,남친이 우리 부모님이랑 인사하러 오는데.,결혼하면 꽃 안 사다줄 놈이네.
36974,너네는 애인이 한달에 게임에 15만~20만원쓰는거 이해가능.,50친구인정.
6271,애프터 거절 무난하게 잘 하는 법 추천해줘.,대놓고 까야지 저런사람은 돌려말하면못알아들어.
29228,소개받을 인맥풀이 너무너무너무 없으면 어떻게 해.,내가 찾아 나서야지 그.
7125,본가 사는 친구들 외박 자주해.,아니 ㅜ 두달에 한번 남친도 본가 나도본가.
9253,만남 성향은 그냥 둘이 다른거로 둘다 이해는 됐거든 댓 보다보니 그게 중요한게 아니었음.,ㄹㅇ 성향 문제가 아니다 점점.
34144,아직 결혼생각 없는 커플이 커플링 맞추는건 우리나라에만 있는 문화야.,아니 호주.
1828,사귄지 50일됐는데 벌써 소유욕같은거 표현하면 너무한건강.,진짜 괜찮아서 괜찮다고 한 거 아닐 듯.
36614,그냥 이상형을 바라는 게 죄는 아니지.,이상형은 이상형일뿐 .
1664,하나 술자리에서 인기 많은데 만나고보면 노잼타입.,연방에 남친이 그런사람이라는 글에 댓글 주루룩 다 별로라고 달렸었던 기억이있는데좋은건 아닌듯.
25992,하 남친한테 오늘 귀엽다고 계속 들음.,엥그래도 여자랑 먹는거면 한참 누나든 나발이든 말해주는게 맞지않나 뭐 너가 행복하면 됐다 .
30205,핀트를 못잡는 남친.,핀트 못잡는게 아니라  어물쩡 넘어가려는거지 .
22299,연애할때 학을뗀 유형있어.,여사친 많은 거.
17806,헤어스타일맘에안드는 소개팅남 가망없겟지.,헤어만.
25705,나이 40바라보는 미혼친구들있니.,남친이 결혼 하자면 생각해보고 그거 아님 말고 이런 생각꼭 해야해!!! 이런건 아니라서.
25935,만나자는 타이밍이 안맞을 때.,그렇게 집데이트가 늘어나지.
33711,가끔 일이 너무 힘든 때 상처줬던 거지 라는 말이 너무 아파.,무책임한 말이네.
15410,사귀는사이아니고.,그런 사람인거야.
34431,애인이나 친한친구랑 누구 뽑는지 얘기해.,남친이랑은 ㅇㅇ.
6844,남친이 뭔가 꼽주는거 같다고 느끼는데.,지 짜증나는거 괜히 틱틱대는거 같네.
8304,더이상 안될때까지 노력해본친구들은 헤어지고 나서도 후회없었어.,엉 완전 깔끔히 삼주만에 감정 다 끝냄.
19030,생일 같이 안보내면 좀 그런가.,아니 너가 친구랑 노는게 더 맘 편할듯.
14978,본가가 대학가여서 넘 좋음.,나도나도!!.
6834,짝사랑 오래 한 친구들은.,고백은 못하고 혼자 좋아하기만 해서.
11477,나 남친 직업을 좀 덜보는데 아빠때문ㅋㅋ.,예전 대우 잘 나갔다는데 진짜 어머니 고생 많으셨겠다ㅠㅠ 성실한거 이게 진짜 중요한듯.
25074,남자30살이면 결혼생각을 하는 나이인가.,요즘은 늦게 취업하는 남자들 존많이라 사바사 심함.
14858,남친 아프대서 죽 끓여줄까 하는데.,혼자살아 나는 자취남친 앓아누웠을때 가서끓여주니까 울더라.
26266,나한테 다 맞춰주는 애인 매력없어.,ㅇㅇ 자존감 없어보여 난 자아있는 사람이 좋아.
622,겨울에 뭐해 어디서 만나야 될지 모르겠다 그래서 안만나게되는데.,차 있으면 차 타고 드라이브없어도 뭐 쇼핑몰이나 전시회 지역축제 이런거 갈듯.
28792,남친이 코를 너무 골아 ㅠㅠ.,체격 좀 있으면 살부터 빼야 함결혼한 것도 아닌데 수술 하라마라는 할 수 없징.
23544,소개팅 원피스에 흰 운동화 ㅂㄹ.,정장원피스면 좀 그렇지 않을까 나는 운동화신고 소개팅 마니 나가봄 다 ㄱㅊ고.
