,title,comment
25856,제 애인인데 부럽죠.,s급치곤 미드가 작은거같아요!!!.
25857,형들 궁금한거 있슴 알려주셈.,살라고 숨쉬듯이 숨쉬는거임.
25858,좋아하는 사람에게 어떻게 가까워 질 수 있을까요.,걍 니가 어장친다 생각하고 편하게 대하면 오히려 너도 편하고 상대도 편함 그렇다고 실제로 어장치진 말고 ㅋ.
25859,지금 여친몸이 약한건지 내가 이상해진건지.,둘다 병원가야지.
25860,생리 주기 짊문.,가끔 왔다갔다하지않나 컨디션따라서.
25861,컴플렉스 때문에 고민입니당.,차라리 애매한 눈이면 눈매교정이라도 하지 이건 어찌할지 애매하긴 하네.
25862,초창기면 다들 한발 빼고가나요.,저는 ㅇㅇ.
25863,여자친구랑 진도 질문.,자취하면 놀러가면되고 둘다 모솔에 내성적이면 100일추천 그리고 손잡아도 그러는거 정상임 ㅋㅋㅋㅋㅋㅋㅋㅋ밑에겁나땡겨.
25864,을지로 쪽 데이트 점심 맛집 추천좀요.,우래옥 영춘옥 철철복집.
25865,전에 연락했던 여자애가 요즘들어 스토리를 보네용.,여자가 여지를 줫긴한데.
25866,상대에게 자꾸 무언가를 선물하려는 습성.,선물로 마음을 살려는 거 같이 느껴져요.
25867,연애하면 어떤 느낌이 드는지 물어봐도 됨.,연애 초기면 하루종일 생각나고 보고싶고 게임이나 다른유흥은 생각도 안남 이정도.
25868,이런 경우는 어떤 경우인가요.,이상한 사람이네여.
25869,100일 앞두고 있는데 진짜 너무 미치겠다.,서로 결이 많이 다른것같음 일단 첫 연애라 혼란스러울 수 있는데 너무 생각을 깊게 하지 마셈.
25870,정상위 체위에서.,어떻게 빠지지 운동감각이 그렇게 없어.
25871,아까 장문쓴 모솔고딩 미련포인트.,너 인생의 중점을 잡아 그게 짝녀가 되면 안돼.
25872,33살에 자가 있으면 결혼 문제없겠지.,잘생김.
25873,소개팅첨인데 어케 해야해 나 조종좀.,여사친이랑 대화한다치고 하면됨.
25874,여자친구가 해외에서 일했을때.,뭐 기분은 이해는 한다만.
25875,조언좀요.,헤어져요.
25876,맘있는 여자한테 이쁘다고했는데.,훅들어와서 당황한듯.
25877,본인 긴급함.,티셔츠 하나 사입자 ㅠㅠ.
25878,크기 고민이 있습니다.,14가 작다는건 에바지.
25879,형들 언니분들 인스타 사용하시는분들 질문이요~.,모릅니다 !!!.
25880,30대 소개팅 후 한달 질질 끌고.,안맞는거죠 뭐 다른 사람 만나러 가보자고~!.
25881,옛날 연애 초기랑은 다르게 잘 안젖습니다ㅠㅜ.,러브젤.
25882,다들 애인이 술자리 간다면 어느정도까지 이해하시나요!.,저는 남자가 없거나 1명정도에 여자가 다수면 1번도 상관없다란 마인드긴함.
25883,소개팅 후 애프터 까지 고민.,일단 만나자고 질러 오반지 아닌지는 그 사람이 판단하것제.
25884,이거 뭐지.,과장님 몇살이에요 말투가 좀 있으신거같은데.
25885,동갑 30살 여자친구가 자신이 첫경험 이라면.,처음이면 처음이라고 말하지 않았을까.
25886,가서 영화볼때 영화보고 관계함 관계하고 영화봄.,영화보다가 여자친구가 그만보면 안되냐고 물어봄.
25887,뭐라고 하면서 다시 연락을 해볼까.,선긋는거같은데.
25888,이번에 나온 vos 노래 너무 좋네요.,박지헌이 내 이름 알고 있었는데.
25889,여자친구의 남사친 문제.,그냥 여자친구가 남사친 관리 못하는 거임 마음 비우세요 정도가 있지 연락을 왜함ㅋㅋ.
25890,어제 여자친구 친구가 페미라 ㅈ같다 쓴글 2.,잘 풀리신거 같네요 ㅎㅎ 축하드려요.
25891,28살 모쏠탈출했는데이런저런 생각이 많아져서 글 올려봅니다.,별로 안 좋아하시는 거 같네요.
25892,장기간 관계를 안가지면 혈이 터지는 경우도 있나요.,형님 사이즈 마니가 큼 그부분이 더중요 할듯.
25893,말 전달하는 사람 어떻게 생각함.,눈치읍다.
25894,고민이있어요.,중대 군대 게이.
25895,계속 연락하는게 맞을까.,여자는 얼마 전 헤어지고 지금 이성 생각 딱히 없을 수 있어서 선톡 한 하는 걸로 뭐라하긴 그렇죠 근데 문제는 저번 글도 그렇고 글만 봐서 그런지 몰라도 님 자체가 생각이 많고 자신감이 없어 보여서.
25896,야스할때 여자친구가 힘들어할때.,위에서 해서 힘들어하는 건가요.
25897,내가 그렇게 말을 잘못 했나요.,별로 충분히 칠수있는 드립인디.
25898,연애해도 여자들 얼태기 옴.,얼태기는 또 뭐임 ㅋㅋㅋㅋ.
25899,사프터후 연락 흐지부지됐는데.,맘에 들면 그냥 들이대고 될대로 되라고 하세요 저는 맘에 들면 직진할 듯.
25900,보닌 첫 여소 받음.,나도 몰라!.
25901,남여가 단둘이 밥먹고 영화보는 걸.,이 남자가 나한테 호감있는건 알지 않을까요.
25902,같이 알바하는사람이랑 연인관계로 이어질 수가 있음.,님이 작업건다 생각하고 거리두는 거 아닌가요.
25903,역시 선 성관계 후 연애는 별로겠죠.,그분이랑 얘기부터 하고 생각해라 혼자 생각하지말고.
25904,여자들 원래 하트 많이함.,다는 아니겟지 저 여자는 저런거 잘하나보다 ㅋㅋ.
25905,소개팅 애프터 후 까이고 친구 사이로 지내기 가능.,아닐걸요.
25906,9년지기 여사친.,두서없이 썻으니 양해부탁드립니다 꾸벅.
25907,X 나이보다 어려보인다는 소리가 싫다.,이 친구 아직 덜 늙었네.
25908,요즘 갑자기 연락하게 된 분이 있는데!.,분위기 괜찮은거같은데.
25909,님들은 여친이나 좋아하는 사람이랑 카톡 하면 자기도 모르게 입꼬라 올라감.,한창 썸타거나 혹은 내가 좋아하는 사람이랑 연락할때 그런 적 꽤나 있는듯.
25910,90~100km 커플 데이트 횟수 문의.,제가 그 정도면 매주 주말 1번 1박2일로 만날 것 같음.
25911,많이 볼수록 번따 확률 올라감조공짤 첨부.,그래서 뭐라구요.
25912,많이 볼수록 번따 확률 늘어남.,와.
25913,연애질문받음.,여기 장사하나요.
25914,청순가련 vs 섹시.,난 후자.
25915,고백 거절했는데 계속 연락은 되는건 무슨 심리일까.,더 만나봐.
25916,부모님생일이 둘다 5월인데 어버이날 어케해야함.,밥만 먹어여.
25917,고민 상담좀 해쥬세요.,걔랑 왜 사겨.
25918,헤어지는게 맞을까요.,소통방식과 같은 근본적인 성향을 바꿀 수도 없고 그것이 문제가 되서 이별을 앞두고 있는 상황에서 관계를 이어가는게 의미가 있을까요.
25919,내일 환승한 여자친구 만납니다.,안 만나는 게 좋을 듯.
25920,상담해주실 분 없나유  직장 동료 호감.,우선 님이 대시 시작하셨고 최대한 이야기꺼낼 명분이 많으면 많을수록 좋을것 같은데 12둘다 해보시지요.
25921,진도가 너무 빠릅니다.,남녀가 바뀌었다면허허.
25922,짝사랑 상담글.,몇몇 설명이 너무 부실하네요 근데 글로만 봐선 일단 최소한 친한친구 정도는 되는거 같으니 못먹어도 고 심정으로 직진밖에 없어요 관계를 진전시키려면 더 다가가야 합니다.
25923,의 길이와 둘레에대한 여러가지 정보.,뭐야쓸데없이 고급정보다저장 고ㅅ.
25924,썸녀랑 첫 잠자리인데 큰일났습니다.,썸인데 벌써.
25925,콩깍지 씌였던건지 객관적 평가점.,원래 상대한테 눈돌면 바람펴도 봐줌 ㅋㅋㅋ.
25926,옷가게녀 꼬시는 팁점.,옷 두벌이나 팔아줬네  이래서 이쁜사람 쓰는구나 ㄷㄷ.
25927,아니 근데 헤어지고 한참 후에 연락오는거는 무슨 경우임.,각자 갈 길 가다가 다른 남자랑 헤어지고나서 외로워서 헤어진지 1년정도 후에 술 처먹고 나랑 밤일 생각나서 전화한년 있었음 한번 만나서 했었지만 재결합은 걔나 나나 아니라고 봐서 걍 갈길 갔음 다시 연락오지는 않았음.
25928,오늘 데이트할만한곳 추천좀해주세요.,팀버튼 첫날이라 좀 많긴 하겠다.
25929,애착유형한테 차여본사람 있음.,그게 뭔지 모름.
25931,서른줄인데 ㅇㄷ못만나본 분 있음.,판타지가 ㅇㄷ신가.
25932,이제 두번 만난 소개팅녀 뭔지 모르겠습니다.,뭔 카톡이여 카톡 없던 시절에는 사람 못만났나.
25933,이거 제가 삼프터때 뭐 잘못한걸까요.,그냥 애초에 친구 감정인거 같은데.
25934,친한 오빠로도 생각하지도 않는 여사친 이번에 만나야될까요.,답을 알고 계신거 같은데요.
25935,시부모 호칭을 어려워함.,어른 자체가 어려워서 그럴수 있음 나보다 윗사람에게 말을 하는 거 자체가 어려워서  보통 사교성이 좋은 사람들은  아버님~어머님~ 이런 호칭이 자연스러울텐데 그거 자체가 어려운 사람들은 호칭부터가 어렵다보니 보통은 전달할 말만 전달하는 경우가 많은거 같음  음 이건 일하면서 어린친구들이 보통  간부급분들 왔을때 자주 그러는 걸 봐서 그런느낌이다  하는 개인적인 생각임 .
25936,2년만에 친구얼굴보고 놀았는디.,미리 연락 잘 안데도 이해해달라 하면 좀 쉽지 너무했음 님이.
25937,번호 어떻게 따는건가요.,번호.
25938,썸타는 중인데 상대방 마음이 어떤지를 모르겠습니다.,XX님도 얼른 여자친구 만드셔서 재미있는 이야기 해주세요!!  여기서 마음 접으시는 게 맞습니다 여자가 님이 관심있는 걸 눈치챘고 선 그으려고 한 말임.
25939,여자들끼리 공유하기도 하나요.,아 오늘 만우절이었지.
25940,립스틱 선물 색상이 원래 쓰던 색상과 달라도 괜찮을까요 .,립스틱 하나 사고 교환권만 받아서 같이 주면 될덧.
25941,너무 괴로워요 힘들어요.,어렵네 ㄷㄷ.
25942,애프터 성공했다!.,달달하당.
25943,16일째 사귀다가 헤어짐.,첫연애의 딜레마 무조건 잘해줘야한다는 압박감이 여자친구도 느껴질정도가 되는순간 부담으로 다가오게되죠.
25944,최근에 영화관에서 영화보신분!.,주술회전 0.
25945,어제 밤부터 여자애한테 계속 카톡오는데 어떻게 해야함니까.,사귀고 싶으면 계속 연락해봄 되지머.
25946,여자 앞에서 자기얘기 하는 남자는 뭐냐.,그게 그 사람의 자기PR 방법인듯.
25947,보통 왁스랑 스프레이 둘다 쓰나요.,왁스랑 스프레이 같이 씁니다.
25948,닮았다는건.,강두 정도면 얼굴 괜찮지.
25949,인스타 스토리 질문.,그거는 아마 시간 오래지나서 안 뜰거에요.
25950,전 여친과 새로운 남자.,저 남자분은 칼차단에 현명하게 잘 판단하신거 같은데 연락을 왜 하나요.
25951,여자많게생겼다는건 뭔뜻입니까.,여우같은시키라는뜻.
25952,x 내일 백신예약이 되어있는데 안맞아도뎀.,이젠 패스 없어서 상관없지않나.
25953,이런걸 여미새라고 하나요.,여미새.
25954,짝녀 안만나는날은 술을 마셔야 평온해짐.,하리보 같은 쪼그만 젤리 념념.
25955,2년차 스킨쉽 질문.,연애초에도 그랬음.
25956,정말 붙잡고 싶어서 그런데 조언좀요.,근데 뭐땜에 싸운거임.
25957,상사병때문에 죽을 것 같습니다 제발 도와주세요.,저도 비슷햇는데 시간이답임 저도 아직 완치는안된듯.
25958,카톡 답장 텀 관련해서.,불편하다는게 제때제때 확인을 안하고 데이터 켤 때만 몰아서 확인하니까 그게 불편하다는건가요.
25959,카카오톡음성통화 띠디리 띵 가다 끊기면.,아 응답없음 이라고 뜨는구나.
25960,헤어지는게 맞는건가요.,퐁퐁임.
25961,요즘 헌포나 클럽 가는게 잘못임 .,좀 유치하긴 하네.
25962,여동생여친와이프 윗몸 몇개함.,어 누가 발 잡아주면 그랴도 7개는 할거같은데.
25963,간단한 질문입니다 ㅠ.,님보고 도망갈수 있으니까 역에서 포획 고.
25964,인줄 알았는데 헤어졌다네.,같은 직장이심.
25965,이런적 처음인데 너무 미련이 남는다.,후회하는거보단 한번 말이라도 해보는게 낫지 않을까용.
25966,혹시 이 꽃 뭔지 알 수 있을까요.,아직 좀 덜 핀 해바라기 아닌가용.
25967,아까 만나자고.,그게 답장인거지 오히려 맘편하게 접어라.
25968,본인 곧 FA 예정.,화이팅.
25969,3일찬데 설렘이 없는것 같아요.,전 많이 할수록 설레던데.
25970,여자친구 말이 이제는 변명처럼 들려요.,여친이랑 여친친구들 놀때 하는걸 같이 하자고 해보셈 빠꾸먹으면 뭐 할말다한거라고 봅니다.
25971,뭐로 지우시나요.,난 클렌징티슈 후 클렌징폼.
25972,이거 보낸 의미가 뭐지.,오늘 첫째 고고 라고 물어봐요.
25973,슬슬 연락한지 3주 정도 되는거 같은데 망한거 같네.,본인이 답을 알고 있네요 이미.
25974,갑자기 잠수탄 여자친구.,님도 연락하지마셈 회피형인가.
25975,녀 생일선물.,케익정도면 낫배드일듯.
25976,질문 있습니다.,ㅇㅇ.
25977,하 진짜 못싸는것도 고통이다.,정말 궁금해서 그런데 정신적으로 흥분이 안되세요.
25978,사정 듬뿍할수있게끔 정력에 좋은것들이 뭐있을까요.,아연.
25979,여친이랑 헤어진지 두달됐는데.,더 좋은 무드등을 사서 더 좋은 사람이랑 쓰세요.
25980,ㅂ고ㅂㅈ.,첨임 심인성임 비뇨기과 가서 처방받고 자신감 회복 고.
25982,선물해줬는데 대놓고 맘에안든다고.,헐 난 존나 벽난로 존나 센스있는 선물같은디.
25983,야스할때 여자가 상의를 벗는걸 싫어하면.,걍 그까이꺼 대충 손으로 주물럭 하면서 내려가셔유.
25984,이거 내가 깐거냐 꺼인거냐.,상황도 그렇고 그 상황을 이겨낼만하게 네가 구미당기지도 않구 최대한 널 배려해준건데 굳이 얘기하자면 너가 까인거지 ㅋㅋ.
25985,저보고 징그럽대요.,결혼하면 관계문제가 발목 크게 잡으실듯 언터폭 ㅋㅋㅋ.
25986,연게이들은 직진 하는거 좋아함.,속옷 고.
25987,크리스마스에 집에 놀러오는 여자친구.,일단 준비는 해둬야겠지 혹시 모르니까.
25988,크리스마스선물 둘중에 골라주세요!.,커피 좋아하면 네스프레소도 좋음 잔당 7~800원쯤 함.
25989,난 되게 커뮤에서 다 연막치는줄 알았음.,뭐 보고 얘기하는거임.
25990,종합비타민 뭐 드세요.,투퍼데이.
25991,어떻게 룸싸롱 안간거 입증해야할까요.,A한테 전화걸거나 연락해서 홍길동이 자기 번호 어떻게 알고 문자오는거냐고 물어보세요 와이프앞에서.
25992,지금 알아가는 여자애가있는데.,얼마나 만났는지도 중요하지.
25993,님들 이런 케이스도 있을까요.,밀당시도했다가 호되게 당하셨네.
25994,대딩때 첫사랑을 만남.,일단 그린라이트 불이 들어오고있는걸로 보입니다 좋은 기류인거 같은데 다만 급발진 하지는 마시길.
25995,연애를 해야되는걸까싶음.,c.
25996,곧 여친생일인데 선물 뭐가 좋을까요 여친 30살 되는날.,금액 상관 없으시고 여친이 안갖고있다면 다이슨 에어랩 괜찮아요.
25997,남자들도.,쉽지않음.
25998,처음이고 많이 아파하는 사람이랑 어떻게 하셨나요.,전희 1시간 하세요 항상 10분~20분 깨작하시는 건 아니신지요.
25999,뜨개질 비슷한 건데 막 털뭉치로 뭘 만드는 거임.,양모펠트.
26000,서울 카페 좀 찾아주십시오!!.,너무 어렵네  코난 소환.
26001,이 여자는 간 보는가.,의미부여 x.
26002,데이트중 휴대폰 알림을 계속 확인하는것.,걍 둘이 안맞거나 님한테 관심이 덜하다고밖에.
26003,특이한 잭스 패티시 혹은 잭스 의식 같은거 있음.,해본적은 없지만 겨박죽 하고싶네요.
26004,슬슬 크리스마스 선물 생각해야겠는데.,본인이 더 좋아하는거 같은데.
26005,서울 소개팅 장소.,강남 잠실인데 을지로는 좀 뜬금없고 거리가 좀 되긴 하는데 흠.
26006,사귄지 일주일이고 여친 생일이 일주일 남았어요 생일선물 뭐하면 좋을까요.,커플링은 존나큰일날소리를.
26007,집안이랑 결혼 가능.,전형적인 사이비인데.
26008,이 친구 저한테 관심 있는걸까요.,나 아직 과 CC 0번인데  1번은 괜찮다며  박으셈.
26009,외국인 여사친이랑 친해지는 방법.,음 그냥 사람이랑 친해지는 거 연상해보셈.
26010,에서 사귀게 된 분들 궁금한데.,안써요.
26011,연애할때 모솔이라고 밝혀도 괜찮나요.,절대 안된다던데.
26012,안녕하세요 혹시 언어 구사력이 좋으신 분 계시나요.,그분들이 홍보를 뭐 어떻게 했는데 그걸 보고 이렇게 느껴서 홍보에 흥미가 생겼고 를 넣으면 좋을듯.
26013,인데 생일선물 뭐가 좋을까나.,기프티콘이나 몇개 줘 공부하느라 힘들텐데 힘들 때 시켜먹게.
26015,화이자 2차 부작용.,고환 통증은 진짜 첨 들어보는데.
26016,성기 아래쪽 껍질부분이 까졋는데 냅두면 괜찮아질까요.,병원 고.
26017,고수님들 상담점.,접으세요.
26018,진지한 관계에서 스스로에 대한 이야기를 어디까지 해도 될까요.,말해도 될 것 같다란 생각이 들때 하면 되 본인도 말할 준비가 되고 상대도 들을 준비가 되어야지.
26019,진짜 모쏠아다 좀 도와주세요.,여자랑 둘이서 술먹은거부터 성공했네.
26020,여친이 남사친들여사친 같이 여행가면 보낸다 VS 안 보낸다.,안보냄.
26021,고민좀 들어주십셔 형누님들.,본인이 좋을대로 해요.
26022,전여친과의 헤어짐 이건 미련일까요 아니면 잡아야되는 사랑일까요.,팩트 : 딸치고 현타일때도 같은 생각이다 그럼 고고 아니면 진짜 비추.
26023,페메 양쪽에서 한방에 삭제하는건 없나.,그렇게 내게서 상대방을 지워내는게 힘든겁니다 형님.
26024,과팅 제안 받았는데 어칼까요.,새내기면 사리는걸 추천.
26025,30살 모쏠 현상황 조언좀 해주십셔.,조만간 약속 또 잡아보세요.
26027,랑 지금 상황인데 상담요청드립니다.,선톡 절대안오면 뭐.
26028,여자친구 매독.,님도 받아보세요 매독 잠복기가 꽤 길수있어서 혹시 몰라요.
26029,심심해서 써보는 1년간의 내 연애기.,글느낌이 25살같지가 않네 귀엽고만.
26030,친구관계 상담좀요 제가 찌질한걸까요.,친구 간에 서열도 있어요.
26031,여자친구 페북에.,님이 제대로 짚어서 자기발 저려서 전나 썽낸다음에 님 쓰레기 만들고 자기는 비련의 여주인공 되려는 개 쓰레기같은 심보입니다 뭘 어떻게해요 다른 좋은사람 찾아야지.
26032,하급자의 애인을 하대하는게 당연한건가.,와우 ㄷㄷ.
26034,여사동 생일 챙겨야 하나.,상대에게 그것도 부담일듯.
26035,같은동사는 애가 저 몇층사는지 알려달라고하는데.,도를 아십니까.
26036,만약 결혼을 한다면 몇 살에 할 겁니까.,28에 하고싶음.
26037,손님이 남사친으로 친해지고 싶다고 전화번호.,상대 카톡에서 말투 찐같음.
26038,답답해서 글써요.,상대방 생각은 잘 모르겠지만 호구당하신듯.
26039,여자친구가 술먹고 2번실수함 한번 더 기회를 줄까요.,술마시는데 안취하는건 불가능함.
26040,권태기같습니다 그런데 아직 잘 모르겠습니다.,사실 5년이면 결혼이라는 미래를 같이 그려나가기 시작해야 권태감을 극복할 수 있는 것 같아요.
26041,당신이 전현 애인을 처음 알게된 곳은.,알바도 직장으로 체크하나요.
26043,랑 다시 연락중입니다.,오오 공포영화 보는거면 엄청 친해지겠는디 추카추카.
26044,만나자고 물어봤는데요.,말걸어봐요.
26045,여자분이 나한테 호감있는건지 조언좀해주세요.,애매한데 다른거 없나요.
26046,상대가 셋이서 먹자는 거 제가 둘이서 먹자고 질럿읍니다.,오 반응 고ㅊ한데요.
26047,서로실수한 관계에서 어떻게 넘어갈수있을까요.,생각할 시간을 주는게 좋지.
26048,음부 냄새 질문.,질염.
26049,형님들 답답한 마음에 글 한번 적어봅니다.,이성적으로 잘 생각했네 그대로 마음 굳히는 게 좋겠는데.
26050,연락 많이안하는사람이 하루 넘길수잇냐.,없음.
26051,님들 내가 약간 선생님 같은 사람한테 장문으로.,걍 할말 없나부지뭐.
26052,현 애인의 과거가 중요하다고 생각하시나요 좀 복잡하네요.,이건 친구말만 듣지말고 여친말도 들어야함 원래 사람은 다 자기상황을 좋게 말하는 경향잇음요.
26053,오늘 숙박했는데.,술마셔서.
26054,풋풋한 외모의 기준은 도대체 무엇일까.,깨끗한 피부.
26055,평범한 사람이 잘생겨지고 돈 생기면 여자가 붙나요.,ㅇㅇ.
26056,여친이 집에 올때 술사오라는데 어떤거 사가야함.,조니워커 블루라벨.
26057,요즘 야한걸 너무 봤나봐   사고가 오염됬어.,생각하는 게 딱 뭣도 모르는 찐따 같음 ㅎ.
26058,심리파악 가능 하신분.,이미 마음은 떴지만 혼자 설 용기가 없는것.
26059,제 상황이면 다들 어디 가십니까 지역을.,모르겠네요 저라면 부산잔류나 고향인 대구로 돌아가고 싶을듯.
26060,읽씹분석좀.,뭐지.
26061,생각이 많을때.,잠도 안 와서 그냥 멍때림 하루 종일 깨어있고 스트레스 받아서 씻음 씻으니까 옷 입고 어디 나가고 싶어짐 나가서 밥 먹든 뭘 사든 사람 많은 곳 돌아다님 집 오면 좀 나아짐.
26062,카톡 말걸때 보통 어캐 시작하심.,새해복많이받아.
26063,인기 있는 여자애가 저한테 관심이 있는거 같습니다.,라는 제목을 가진 애니 찾아드렸읍니다 ~^^.
26066,남자가 화장하면 여자들한테 게이 취급 당함.,님이 말안해도 이미 쟤 화장한다고 다 알고있을걸요.
26067,진행중인 어려운 관계.,잘하셨다!.
26068,닭가슴살 추천해주세요~.,닭은 허닭이 제일 좋다 들었습니다ㅎ.
26069,여자친구 자존감 높여주는법고민입니다.,병원은 다님.
26070,여성이 남성에게 음료수를 사주면 호감이 있다는 의미일까요.,보답.
26071,고백 보류 됐습니다.,잘 되시길 기도하겠습니다 파이팅!.
26072,연말약속!.,연말에 불러내서 찾아와줬으면 밥한끼 쯤은 사줄수 잇지.
26073,짝녀한테 7월에 볼수있냐고 물었는데.,걍 내년 되기전에 얼굴 한번 보자하고 코로나 핑계대면 꺼지라하셈.
26074,자신만의 필살기 노래를 갖고 있으면 연애할 때 더 좋을까요.,알앤비가 지리지 그런건.
26075,이거 카톡 썸같나요.,괜찮은듯 이제 더 달달하게 가즈아.
26076,이게 무슨 의미일까요.,음 반반 아닐까요.
26077,더 이상 가망은 없는 걸까요 ㅠㅠ.,여자인 제가 생각해보면 거절의 의미가 있긴 한것같아요 보통 수요일날 뭐하냐 물으면 ~하는데 왜요 이런식으로 질문이 나오거나 다음 할말을 기다리는데 뭐한다 뭐한다 말하고 바로 안녕히가세요 하는게  알바같이하는 오빠 정도로 생각하는것 같아요.
26078,사랑한다는 말 중요한가요.,표현안하면 몰르죠.
26079,고민상담좀 해주실수 있을까요.,결혼계획이 없는데 왜 진지하게 받은거지.
26080,이 친구 저 한테 호감 있을까요.,ㅇㅇ 그냥 썸같은뎅.
26081,짜증나는사람 조질 방법 좀.,지인한테 부모님한테 카톡 까고 털어놓기.
26082,첫 연애 첫 경험 모든게 처음인 연애에 대한 고찰.,연인 분에게서 기대하는 모습이 안 나와서 실망이신것 같네요 내가 이 사람을 왜 좋아하는지 생각해보면 어떨까요.
26083,여자를 어디서 만나야할지 모르겠어요 ㅠ.,소개팅은 해봄.
26084,여자친구 선물 골라주세용.,4.
26085,내가 이 여자를 사랑해도 되는걸까.,연민에서 나오는 감정이 아니라 그 누나를 좋아해 줘.
26086,여자친구가 우리 아닌거같다 고 말했습니다 저 어떻게 해야하나요.,뭐지.
26087,그린라이트다vs그냥챙겨주는거다.,아직까지 잘모르겟음 지금까지는 선배로서 챙겨준 느낌임.
26088,m고구하려는데여.,아니용 그냥 인트로일거같은데요.
26089,술 마신 짝녀한테 전화온ssul.,여자 분 이미 친구들한테 동네방네 자랑했네 ㅋㅋㅋ.
26090,ㅈㅇ하고 피곤하신분들 있나요.,원래 자위하고나면 피곤한게 정상임.
26091,2주사귄 여자친구랑 하고 싶은데.,같이 여행가면 해결인데 통금이 걸리네 비오는날 실내데이트하자해야지뭐.
26092,좋아하는 사귀는 남자가 생겼어요.,고백으로 혼내주면 될 것 같습니다.
26093,호감있는 상대 내일 생일인데.,내일이 생일이라면 내일 잠깐 봐서 줘도 되는거 아닌가요.
26094,버스에서 전여친 마주쳐 경악.,엌ㅋ.
26095,자위 얘기.,현자타임이라는 말이 괜히있는게 아님.
26096,여자친구가 마음이 별로 없어보여요.,대화가 잘 안 되고 있네요 혼자 삭히지 마세요.
26097,재회 가능성 있나요ㅠ.,네 무조건이요.
26098,35 남자 소개팅 존나 어려운이유.,35먹은 여자가 능력도 없으면 남자 입장에선 진짜 만나기도 싫은거 같긴함 외모도 애낳으면 아줌마될거 바로 보이고.
26099,원래 남매간에 그런건가요.,아 좀;;.
26100,이 상황이 내가 잘못 생각하는건가.,ㅋㅋㅋ번호는 땄어.
26101,카톡 온지 모르고 3시간 정도 안읽씹 했는데.,전화해.
26102,을 자기 자취방에서 재우는 여자는 무슨 심리죠.,바본가ㅡㅡ  옆에가서 안고자요ㅡㅡ.
26103,랑 다음 약속 잡고싶은데.,사실 비오면 여친도 안만나고싶긴하죠  ㅋㅋ.
26104,헤어져야할때를 어떻게 알까요.,지금입니다 다들 지금을 놓치고 뒤에와서 헤어지죠 그때 지금을생각한다면 그때 헤어질껄 이라는 말이나올껍니다.
26105,인터넷으로 여자 만나는거 비추인이유.,개인적으로 확실히 여자던 남자던 인터넷이나 어플은 그다지 신뢰가 안가더라구요 요즘에는 큰차이들 없다하구 어플이나 인터넷서 만나 잘되는 경우도 있다지만.
26106,둘레 재는데 방법 마다 다르냐 왜.,줄자.
26107,이번에 여름휴가때 당일치기 놀러가는데.,침대에 누웠을때 해야지.
26108,키스하고 미드랑 바텀터치도 하시나요.,분위기 봐서 하겠죠.
26109,알바 자리 구하려는데.,둘다 또이또이인데 난 걍 맥주집 할듯 사람구경이나 하게ㅋㅋ.
26110,짝녀에게 내일 모고 잘 봐 :) 이정도 고ㅊ.,고ㅊ.
26111,이것도 저혼자 김칫국 마시는걸까요.,아무 의미 없습니다:).
26112,썸녀와 카톡 대화.,님이 먼저할 생각은 왜 안해요 ㅋㅋㅋ 마음에 드시면 먼저 연락해봐요 :).
26113,연락을 하다보면 그런게 생기네요.,33년차에도 비슷한 좋은 글 기대할게요:).
26114,꽃 선물 주면 좋나요.,꽃은 크던 작던 받으면 기분 좋은 선물 :).
26115,저번에 소개팅에서 잘되었다고 올렸던 아찌입니다.,항상 좋을수만은 없는거같아요 천천히 가보싶쇼!! 행복하게 만나시길:).
26116,커플분들 발렌타인데이 선물 받으셨나요.,안주고 안받고 :).
26117,발렌타인데이 인데 구정 연휴가 껴서 그런지.,안주고 안받고 :).
26118,대학생 학기 끝나고 장거리 연애.,일단 직장인이 아니시면 현실적으로 생각하셔야할게 교통비입니다 왕복 10만원에 중간지점에서 만난다 해도 적어도 왕복 3~4만원은 우습죠 금전적인 부분을 감안하지 않는다면 일주일에 몇번이든 만날 수 있지 않을까요 물론 체력이 가능하다는 전제 하에 그렇게 가능하고 제 주변에 부산 충청권은 일주일에 한번 보더라구요 어차피 방학만 참으시면 되니 별로 걱정은 없으셔도 될것 같긴 합니다:).
26119,샤로수길에 괜찮은 일식집 있나요.,동경산책 :).
26120,여친이 유리멘탈이야 :(.,삭히지 말아요 ㅠ 바로 바로 얘기하세요 걱정하기 보다 재밌는 대화가 될거에요 :).
26121,결혼 생각 없는 것 같아서 헤어지자고 함.,무엇때문에 헤어지게됐는지 헤어지는 과정이 어땠는지 지금 두분의 상태는 어떤지 알아야 상담이 될 것 같아요 :).
26122,여성분 성함을 알아냈는데자리를 자꾸 비우시는데 설마 저 때문일까요 :(.,여자얘들 말대로 하세요 ㅋㅋ 느낌이 철판 깔고 하시면 오히려 민폐가 될 지도 모를 거 같네요 애초에 남자들 말대로 하는 건 어느정도 눈치가 필요해 보이고요.
26123,여친이 유리멘탈이야 :(.,삭히지 말아요 ㅠ 바로 바로 얘기하세요 걱정하기 보다 재밌는 대화가 될거에요 :).
26124,걍 궁금해서 물어보는건데 .,하고 싶은거 최대한 하려고 한다면 내 생활 기준에서 600정도면 될 것 같음 외벌이라 ㅠ.
26125,그 남자애가 이제 절 피함.,한마디만 할게요 망상 그만해요.
